gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,96,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.8168,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0178,102.0,1176.32
gfx950,256,104,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.2129,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.018,107.42,1152.76
gfx950,256,112,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,14.2435,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0194,115.43,1159.48
gfx950,256,120,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.3959,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0181,122.37,1156.31
gfx950,256,128,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,14.493,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0218,129.65,1157.61
gfx950,256,136,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.714,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0162,135.69,1149.13
gfx950,256,144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.4653,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.016,146.14,1177.95
gfx950,256,152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.7479,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0206,151.3,1164.26
gfx950,256,160,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,14.8795,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0185,157.86,1162.77
gfx950,256,168,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.9201,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0163,165.3,1168.4
gfx950,256,176,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,15.0293,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0199,171.91,1168.63
gfx950,256,184,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.2612,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,176.99,1159.46
gfx950,256,192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.3106,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0163,184.09,1164.28
gfx950,256,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.415,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,190.46,1164.9
gfx950,256,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.5644,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,196.18,1162.14
gfx950,256,216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6173,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,203.04,1166.59
gfx950,256,224,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.9662,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,205.96,1149.31
gfx950,256,232,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.8927,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,214.3,1162.87
gfx950,256,240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.8561,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,222.2,1173.82
gfx950,256,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.1733,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,225.1,1158.9
gfx950,256,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.2589,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,231.14,1160.86
gfx950,256,264,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4312,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,235.86,1156.67
gfx950,256,272,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4581,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0161,242.61,1162.74
gfx950,256,280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.5508,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,248.35,1164.15
gfx950,256,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6374,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,254.12,1165.97
gfx950,256,296,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.3769,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,250.06,1123.89
gfx950,256,304,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.5554,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,254.21,1119.93
gfx950,256,312,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.6566,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0137,259.4,1120.93
gfx950,256,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,17.7543,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,264.59,1122.15
gfx950,256,328,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.1946,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,264.64,1102.2
gfx950,256,336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2072,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0139,270.91,1108.63
gfx950,256,344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.2544,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,276.64,1112.95
gfx950,256,352,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.3649,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,281.37,1113.39
gfx950,256,376,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.8057,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0139,293.51,1108.2
gfx950,256,384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.7016,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0138,301.43,1121.38
gfx950,256,416,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,20.4936,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0106,297.99,1048.9
gfx950,256,448,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.6342,native,0.0,303.99,1017.84
gfx950,256,480,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.1658,native,0.0,332.92,1065.13
gfx950,256,512,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.5794,native,0.0,348.3,1069.01
gfx950,256,544,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.4828,native,0.0,301.55,890.88
gfx950,256,576,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.0659,native,0.0,324.4,925.24
gfx950,256,608,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.9499,native,0.0,331.19,914.35
gfx950,256,640,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.4604,native,0.0,342.14,916.44
gfx950,256,672,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,26.0038,native,0.0,379.37,987.94
gfx950,256,704,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.8131,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.006,358.68,909.81
gfx950,256,736,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.877,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.006,374.16,925.95
gfx950,256,768,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.1007,native,0.0,387.42,936.85
gfx950,256,800,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.5877,native,0.0,371.79,879.69
gfx950,256,832,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.3761,native,0.0,389.27,902.33
gfx950,256,864,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.9559,native,0.0,396.91,902.36
gfx950,256,896,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.8571,native,0.0,400.32,893.57
gfx950,256,928,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.342,native,0.0,434.66,953.49
gfx950,256,960,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.7575,native,0.0,430.22,928.3
gfx950,256,992,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,33.053,native,0.0,440.58,935.86
gfx950,256,1024,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,33.1564,native,0.0,453.38,948.75
gfx950,256,1088,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,41.0181,native,0.0,389.39,792.48
gfx950,256,1152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,38.2461,native,0.0,442.17,877.33
gfx950,256,1216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,42.0006,native,0.0,425.02,823.87
gfx950,256,1280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.2541,native,0.0,424.6,805.61
gfx950,256,1344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.6014,native,0.0,442.36,822.85
gfx950,256,1408,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,42.6672,native,0.0,484.44,884.72
gfx950,256,1472,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.0773,native,0.0,501.63,900.64
gfx950,256,1536,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.4899,native,0.0,518.48,916.21
gfx950,256,1600,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.7202,native,0.0,492.2,856.96
gfx950,256,1664,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.0863,native,0.0,541.8,930.28
gfx950,256,1728,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.1288,native,0.0,549.92,931.99
gfx950,256,1792,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.1236,native,0.0,570.35,954.83
gfx950,256,1856,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.952,native,0.0,592.93,981.21
gfx950,256,1920,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,48.9524,native,0.0,575.78,942.49
gfx950,256,1984,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,56.4402,native,0.0,516.04,836.03
gfx950,256,2048,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,50.8946,native,0.0,590.73,947.73
gfx950,256,4096,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,81.5888,native,0.0,736.98,1002.45
gfx950,256,6144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,106.6188,native,0.0,845.95,1081.83
gfx950,256,8192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,118.9086,auto,0.0,1011.36,1252.2
gfx950,256,10240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,137.5062,native,0.0,1093.22,1326.87
gfx950,256,12288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,150.938,native,0.0,1195.12,1431.1
gfx950,256,14336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,166.3515,native,0.0,1265.11,1500.2
gfx950,256,16384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,170.6176,native,0.0,1409.69,1659.36
gfx950,256,32768,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,333.7051,native,0.0,1441.5,1652.81
gfx950,256,1,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,68,7,9.4101,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0142,3.12,3122.02
gfx950,256,2,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,68,7,9.8692,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0166,5.95,2978.66
gfx950,256,4,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,68,7,9.2284,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0175,12.73,3189.49
gfx950,256,8,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,68,7,9.4851,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0173,24.76,3110.94
gfx950,256,16,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,68,7,10.2204,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0199,45.96,2901.55
gfx950,256,32,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,246,7,11.9133,flydsl_gemm2_abf16_wbf16_bf16_t32x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0195,78.86,2513.99
gfx950,256,48,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,340,7,13.9991,flydsl_gemm2_abf16_wbf16_bf16_t48x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0199,100.67,2160.49
gfx950,256,64,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,686,7,14.7682,flydsl_gemm2_abf16_wbf16_bf16_t64x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0195,127.24,2067.94
gfx950,256,80,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,15.4743,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0177,151.79,1992.64
gfx950,256,96,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,16.1416,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0179,174.62,1928.53
gfx950,256,112,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,16.9119,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0138,194.44,1858.13
gfx950,256,128,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,17.1417,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0142,219.24,1850.42
gfx950,256,144,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.764,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0142,238.0,1802.2
gfx950,256,160,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,18.1221,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0142,259.22,1782.86
gfx950,256,176,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.434,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0141,280.32,1768.7
gfx950,256,192,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,19.0947,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0141,295.22,1722.94
gfx950,256,208,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,22.1231,native,0.0,276.04,1500.42
gfx950,256,224,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,22.3183,native,0.0,294.68,1500.51
gfx950,256,240,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.3596,native,0.0,301.65,1446.25
gfx950,256,256,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.2783,native,0.0,322.88,1463.97
gfx950,256,288,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.0242,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0061,312.89,1282.87
gfx950,256,320,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.7123,native,0.0,339.03,1272.3
gfx950,256,352,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,28.8349,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,358.41,1243.22
gfx950,256,384,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.8691,native,0.0,390.53,1262.18
gfx950,256,416,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.4792,native,0.0,376.05,1140.05
gfx950,256,448,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.7592,native,0.0,401.52,1148.31
gfx950,256,480,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.8244,native,0.0,429.34,1164.0
gfx950,256,512,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,34.112,native,0.0,440.68,1137.35
gfx950,256,544,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.7985,native,0.0,356.53,879.21
gfx950,256,576,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.0147,native,0.0,375.69,888.09
gfx950,256,608,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.6185,native,0.0,382.92,870.19
gfx950,256,640,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.6389,native,0.0,402.89,882.45
gfx950,256,672,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,40.7751,native,0.0,483.87,1023.82
gfx950,256,704,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.4442,native,0.0,465.07,952.57
gfx950,256,736,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.1252,native,0.0,489.72,972.82
gfx950,256,768,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,44.141,native,0.0,510.83,985.84
gfx950,256,800,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,48.0765,native,0.0,488.56,917.41
gfx950,256,832,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,46.7824,native,0.0,522.15,955.39
gfx950,256,864,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,45.4627,native,0.0,557.98,996.1
gfx950,256,896,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.374,native,0.0,555.3,968.36
gfx950,256,928,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,55.0438,native,0.0,494.99,844.15
gfx950,256,960,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,56.8626,native,0.0,495.68,827.52
gfx950,256,992,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,48.5312,native,0.0,600.13,981.73
gfx950,256,1024,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,49.1108,native,0.0,612.18,982.16
gfx950,256,1088,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,61.9171,native,0.0,515.91,798.07
gfx950,256,1152,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,63.0131,native,0.0,536.76,802.91
gfx950,256,1216,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,64.2787,native,0.0,555.42,805.45
gfx950,256,1280,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,64.7456,native,0.0,580.44,817.86
gfx950,256,1344,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,66.8722,native,0.0,590.08,809.5
gfx950,256,1408,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,68.6391,native,0.0,602.27,805.84
gfx950,256,1472,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,68.7327,native,0.0,628.79,821.91
gfx950,256,1536,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,70.522,native,0.0,639.48,817.78
gfx950,256,1600,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,72.1114,native,0.0,651.44,816.12
gfx950,256,1664,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,73.3081,native,0.0,666.44,818.89
gfx950,256,1728,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,74.312,native,0.0,682.72,823.7
gfx950,256,1792,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,75.0524,native,0.0,701.02,831.29
gfx950,256,1856,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,77.2088,native,0.0,705.78,823.35
gfx950,256,1920,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,80.5432,native,0.0,699.89,803.91
gfx950,256,1984,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,82.9159,native,0.0,702.53,795.13
gfx950,256,2048,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,82.8118,native,0.0,726.1,810.38
gfx950,256,4096,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,114.2544,auto,0.0,1052.56,917.76
gfx950,256,6144,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,146.8743,native,0.0,1228.18,970.94
gfx950,256,8192,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,167.8032,native,0.0,1433.33,1074.8
gfx950,256,10240,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,256.6952,native,0.0,1171.22,849.66
gfx950,256,12288,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,276.7836,native,0.0,1303.46,924.38
gfx950,256,14336,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,301.5217,native,0.0,1395.94,973.73
gfx950,256,16384,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,324.2494,native,0.0,1483.54,1021.9
gfx950,256,32768,2048,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,632.769,native,0.0,1520.42,1000.9
